loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(174),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(179),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(187),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(196),0,634,0.9432,5,0.2642,0.3149,0.01408,0.09206,0.09206,1260,916,344,764,420,344
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(264),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(276),0,224,0.4464,3,0.28,0.31,0.075,0.1026,0.1026,156,123,33,80,47,33
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(147),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(152),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(157),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/x_solve.c(279),1,80,0.875,1,0.1143,0.4277,0.02312,0.08219,0.08219,73,70,3,13,10,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(51),1,3047,0.09485,2,0.9689,0.0009239,0.0002867,0.0008856,0.0008856,7904,3956,3948,7896,3948,3948
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(61),0,224,0.1161,1,0.8462,0.02778,0,0,0,144,72,72,144,72,72
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(80),1,145,0.8483,2,0.2927,0.3142,0.03211,0.1464,0.1464,239,176,63,140,77,63
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(92),1,112,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(102),1,145,0.8483,2,0.2927,0.3142,0.03211,0.1506,0.1506,239,176,63,140,77,63
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(117),1,238,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(136),0,366,0.1639,3,0.9167,0.01567,0.003135,0.01176,0.01176,170,86,84,168,84,84
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(166),1,269,0.316,2,0.3294,0.1871,0.04762,0.09302,0.09302,172,124,48,114,66,48
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(190),0,646,0.05882,2,1,0.003876,0.001938,0,0,72,36,36,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(225),1,456,0.886,3,0.2129,0.3399,0.03338,0.075,0.075,720,552,168,388,220,168
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(257),1,155,0.5871,2,0.2198,0.3309,0.02941,0.06061,0.06061,132,104,28,64,36,28
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(269),0,236,0.0339,2,1,0.0177,0.00885,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(62),1,122,0.9016,1,0.4727,0.2171,0.0155,0.1919,0.05814,172,102,12,102,55,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(68),1,88,0.7955,0,0,0.4188,0.05236,0,0,63,63,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(93),1,100,0.82,1,0.1829,0.3472,0.03774,0.12,0.12,125,100,25,60,35,25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(118),1,226,0.8584,0,0,0.4449,0.04898,0,0,182,182,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(139),1,348,0.5431,2,0.3069,0.2227,0.02462,0.03947,0.03947,532,343,189,406,217,189
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(170),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(175),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(182),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(193),1,628,0.8885,3,0.2151,0.3141,0.03141,0.06783,0.06783,1150,842,308,692,384,308
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(258),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(272),1,220,0.4,1,0.2273,0.2974,0.08205,0.08824,0.08824,136,109,27,68,41,27
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(143),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(148),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(153),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/y_solve.c(273),1,80,0.875,1,0.1143,0.4277,0.02312,0.08219,0.08219,73,70,3,13,10,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(55),1,3023,0.09626,2,0.9691,0.0009025,0.0002801,0.0008094,0.0008094,8648,4328,4320,8640,4320,4320
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(65),0,222,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(84),1,137,0.8467,2,0.319,0.2908,0.03132,0.1351,0.1351,259,182,77,168,91,77
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(97),1,111,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(107),1,140,0.85,2,0.3109,0.2936,0.03091,0.1412,0.1412,262,185,77,168,91,77
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(123),1,236,0.1314,1,0.9032,0.02326,0,0,0,104,52,52,104,52,52
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(142),0,365,0.05479,2,1,0.00627,0.003135,0,0,36,18,18,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(172),1,268,0.3172,2,0.3294,0.1877,0.04778,0.09302,0.09302,172,124,48,114,66,48
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(197),0,645,0.05891,2,1,0.003876,0.001938,0,0,72,36,36,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(232),1,455,0.8879,3,0.2129,0.3404,0.03343,0.075,0.075,720,552,168,388,220,168
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(265),1,154,0.5909,2,0.2198,0.3333,0.02963,0.06061,0.06061,132,104,28,64,36,28
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(282),0,235,0.03404,2,1,0.0177,0.00885,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(66),1,122,0.9016,1,0.4727,0.2171,0.0155,0.1919,0.05814,172,102,12,102,55,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(72),1,87,0.8046,0,0,0.4233,0.05291,0,0,63,63,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(98),1,99,0.8283,1,0.1829,0.3498,0.03802,0.12,0.12,125,100,25,60,35,25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(124),1,225,0.8622,0,0,0.4467,0.04918,0,0,182,182,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(145),1,347,0.5447,2,0.3069,0.2233,0.02468,0.03947,0.03947,532,343,189,406,217,189
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(176),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(181),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(189),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(200),1,627,0.89,3,0.2151,0.3144,0.03144,0.06783,0.06783,1150,842,308,692,384,308
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(266),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(285),1,219,0.4018,1,0.2273,0.299,0.08247,0.08824,0.08824,136,109,27,68,41,27
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(149),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(154),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(159),1,57,0.8421,1,0.1042,0.4146,0.02439,0.08163,0.08163,49,47,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/z_solve.c(286),1,80,0.875,1,0.1143,0.4277,0.02312,0.08219,0.08219,73,70,3,13,10,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(149),1,19,0.5263,1,0.2,0.2857,0.04762,0.25,0.25,8,7,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(113),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(91),0,5,0.4,0,0,0.2857,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(399),1,1479,0.3144,20,0.772,0.01753,0.0001013,0.005944,0.005944,8075,4095,3980,7964,3984,3980
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(407),1,41,0.7073,0,0,0.3846,0.06593,0,0,24,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(412),1,62,0.2903,1,0.3333,0.1899,0.02532,0,0,24,16,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(430),0,57,0.7719,0,0,0.418,0.05738,0,0,36,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(442),1,19,0.5789,0,0,0.3171,0.04878,0,0,8,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(470),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(475),1,65,0.8154,0,0,0.4338,0.04412,0,0,45,45,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(483),1,65,0.8154,0,0,0.4338,0.04412,0,0,45,45,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(491),1,116,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(506),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(510),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(515),1,39,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(521),1,39,0.2308,1,0.6667,0.1053,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(527),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(539),0,618,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(414),1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(457),1,29,0.7241,0,0,0.3833,0.03333,0,0,17,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(464),1,29,0.7241,0,0,0.3833,0.03333,0,0,17,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(492),1,52,0.8077,0,0,0.4259,0.03704,0,0,36,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(498),1,52,0.8077,0,0,0.4259,0.03704,0,0,36,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(516),1,29,0.7241,0,0,0.3833,0.03333,0,0,17,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(522),1,29,0.7241,0,0,0.3833,0.03333,0,0,17,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(540),0,608,0.3783,7,0.7826,0.01206,0.001645,0.03237,0.01022,1761,873,818,1658,831,818
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(415),1,31,0.7419,0,0,0.3846,0.03077,0,0,20,20,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(547),1,41,0.7561,0,0,0.3977,0.04545,0,0,27,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(558),0,56,0.8036,0,0,0.4237,0.04237,0,0,39,39,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(633),0,19,0.6316,0,0,0.3333,0.02564,0,0,9,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(601),0,63,0.8413,1,0.1321,0.4,0.02963,0.07273,0.05455,55,48,4,13,7,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(369),1,55,0.5636,2,0.2581,0.2803,0.04545,0.2162,0.2162,37,29,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(358),1,30,0.3333,0,0,0.1875,0.03125,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(338),1,44,0.2955,0,0,0.1633,0.03061,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(301),1,91,0.9121,5,0.1687,0.4398,0.005236,0.2386,0.2386,88,79,9,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(286),1,60,0.4833,1,0.1034,0.2687,0.05224,0.125,0.125,24,22,2,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(204),1,258,0.1667,2,0.6512,0.02673,0.001215,0.003096,0.003096,323,162,161,322,161,161
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(231),1,21,0.6667,0,0,0.3171,0.02439,0,0,11,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(238),1,19,0.6316,0,0,0.2973,0.02703,0,0,9,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(245),1,18,0.5556,0,0,0.2703,0.05405,0,0,7,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(261),0,15,0.5333,0,0,0.2903,0.03226,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(265),0,16,0.5625,0,0,0.303,0.0303,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(195),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(190),1,21,0.5238,1,0.1818,0.2917,0.0625,0.3333,0.3333,9,8,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(1002),0,435,0.07816,1,0.6176,0.01485,0,0,0,136,68,68,136,68,68
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(1005),1,23,0.6522,0,0,0.3469,0.04082,0,0,12,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(1026),0,120,0.8583,1,0.1359,0.4254,0.04104,0.1215,0.1215,107,100,7,22,15,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(997),1,16,0.5625,0,0,0.303,0.0303,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(994),1,16,0.5625,0,0,0.303,0.0303,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(990),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(986),1,25,0.68,0,0,0.3654,0.03846,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(983),1,16,0.5625,0,0,0.303,0.0303,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(980),1,16,0.5625,0,0,0.303,0.0303,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(931),0,388,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(932),0,378,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(933),0,368,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(934),0,358,0.9162,1,0.1463,0.3088,0.02105,0.04558,0.04558,702,510,192,424,232,192
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(905),1,320,0.075,1,0.8333,0.00974,0,0,0,128,64,64,128,64,64
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(906),0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(915),0,196,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(907),1,102,0.1275,1,0.7692,0.05128,0,0,0,32,16,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(916),1,186,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(908),1,92,0.8696,1,0.125,0.4095,0.02857,0.08696,0.08696,92,84,8,24,16,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/adapt.c(917),1,176,0.8977,1,0.07595,0.4208,0.0297,0.06522,0.06522,184,168,16,40,24,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(247),1,22,0.5455,1,0.25,0.2941,0.05882,0.2727,0.2727,11,10,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(73),1,1380,0.01159,1,0.875,0.0004581,0.0001145,0.03571,0.03571,28,15,13,26,13,13
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(80),1,34,0.7647,0,0,0.3944,0.02817,0,0,23,23,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(83),1,34,0.7647,0,0,0.3944,0.02817,0,0,23,23,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(86),1,34,0.7647,0,0,0.3944,0.02817,0,0,23,23,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(90),1,278,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(122),1,269,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(154),1,269,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(186),1,289,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(220),0,21,0.2381,0,0,0.1395,0.02326,0,0,1,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(226),1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(91),1,268,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(123),1,259,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(155),1,259,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(187),1,279,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(227),1,110,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(92),1,258,0.655,8,0.2722,0.2616,0.01434,0.06793,0.04891,368,242,116,235,118,116
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(124),1,249,0.4056,6,0.1584,0.2276,0.06452,0.181,0.1207,116,98,8,19,10,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(156),1,249,0.6787,8,0.2722,0.2616,0.01434,0.06793,0.04891,368,242,116,235,118,116
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/convect.c(188),1,269,0.6952,8,0.246,0.2757,0.01661,0.06477,0.04663,386,260,116,235,118,116
